CaseID,Activity,Timestamp,Resource
125,3,2010-05-05 05:27:22+00:00,1
126,0,2010-03-22 08:55:08+00:00,0
126,1,2010-03-29 05:42:13+00:00,0
126,2,2010-04-26 11:02:46+00:00,0
126,3,2010-05-11 11:02:57+00:00,1
127,0,2010-03-22 14:51:36+00:00,0
127,1,2010-04-29 10:01:59+00:00,0
127,2,2010-04-29 10:02:06+00:00,0
127,3,2010-05-14 10:02:21+00:00,1
128,0,2010-03-22 14:54:42+00:00,0
128,1,2010-03-23 07:04:08+00:00,0
128,2,2010-03-23 07:04:16+00:00,0
128,3,2010-04-22 13:05:21+00:00,1
129,0,2010-03-23 06:10:15+00:00,0
129,0,2010-03-24 06:39:07+00:00,5
129,1,2010-03-24 06:39:20+00:00,5
129,2,2010-05-06 04:36:35+00:00,5
129,3,2010-05-21 04:36:57+00:00,1
130,0,2010-03-23 08:56:16+00:00,0
130,1,2010-03-23 11:35:08+00:00,0
130,2,2010-03-23 11:35:13+00:00,0
130,3,2010-05-06 07:00:51+00:00,1
131,0,2010-03-23 11:44:27+00:00,0
131,1,2010-03-23 12:04:06+00:00,0
131,2,2010-03-23 12:04:11+00:00,0
131,3,2010-04-30 09:51:02+00:00,1
132,6,2010-03-23 13:08:00+00:00,6
132,0,2010-03-23 13:08:15+00:00,6
132,1,2010-03-23 13:08:32+00:00,6
132,2,2010-03-23 13:27:29+00:00,6
132,3,2010-04-23 11:10:22+00:00,1
133,0,2010-03-24 09:14:07+00:00,0
133,0,2010-03-24 09:14:29+00:00,0
133,1,2010-03-24 09:14:37+00:00,0
133,2,2010-03-24 09:14:41+00:00,0
133,3,2010-04-28 07:21:00+00:00,1
134,0,2010-03-24 09:24:08+00:00,0
134,1,2010-03-24 09:24:16+00:00,0
134,2,2010-04-14 11:51:34+00:00,0
134,3,2010-04-29 11:51:50+00:00,1
135,0,2010-03-24 13:02:18+00:00,0
135,1,2010-05-10 05:56:32+00:00,4
135,2,2010-05-10 05:56:38+00:00,4
135,3,2010-05-10 05:56:46+00:00,4
136,0,2010-03-24 13:12:13+00:00,0
136,1,2010-04-15 07:03:09+00:00,0
136,2,2010-04-15 07:03:19+00:00,0
136,3,2010-05-15 07:03:42+00:00,1
137,0,2010-03-24 13:28:51+00:00,0
137,1,2010-04-13 06:30:07+00:00,0
137,2,2010-04-13 06:30:12+00:00,0
137,3,2010-05-13 06:30:29+00:00,1
138,0,2010-03-24 13:34:59+00:00,0
138,1,2010-03-24 13:35:09+00:00,0
138,4,2010-04-16 12:46:31+00:00,0
138,1,2010-04-20 04:23:17+00:00,0
138,2,2010-04-20 04:23:21+00:00,0
138,3,2010-05-20 04:23:43+00:00,1
139,0,2010-03-25 09:44:07+00:00,0
139,1,2010-03-25 09:44:16+00:00,0
139,2,2010-03-26 08:23:36+00:00,0
139,3,2010-05-08 07:50:25+00:00,1
140,0,2010-03-25 12:46:37+00:00,2
140,1,2010-03-25 12:51:41+00:00,2
140,4,2010-03-25 13:00:49+00:00,2
140,1,2010-05-05 14:05:25+00:00,2
140,2,2010-05-05 14:05:34+00:00,2
140,3,2010-05-20 14:05:46+00:00,1
141,0,2010-03-25 13:16:03+00:00,2
141,1,2010-03-25 13:32:12+00:00,2
141,2,2010-03-25 15:10:30+00:00,2
141,3,2010-04-27 11:20:22+00:00,1
142,6,2010-03-26 08:20:10+00:00,3
142,0,2010-03-26 08:24:51+00:00,3
142,1,2010-03-26 08:25:12+00:00,3
142,5,2010-03-26 08:25:24+00:00,3
142,2,2010-04-30 10:18:02+00:00,0
142,3,2010-05-15 10:18:17+00:00,1
143,6,2010-03-26 11:30:45+00:00,6
143,0,2010-03-26 11:32:37+00:00,6
143,1,2010-03-26 11:32:55+00:00,6
143,2,2010-03-26 11:50:27+00:00,6
143,3,2010-04-28 09:40:10+00:00,1
144,0,2010-03-29 07:12:13+00:00,0
144,1,2010-04-01 11:17:35+00:00,0
144,2,2010-04-01 11:17:42+00:00,0
144,3,2010-05-27 07:20:52+00:00,1
145,0,2010-03-29 07:13:31+00:00,0
145,1,2010-03-30 05:53:46+00:00,2
145,2,2010-03-31 05:30:06+00:00,8
145,3,2010-05-27 07:20:52+00:00,1
146,0,2010-03-29 07:16:26+00:00,0
146,1,2010-03-30 11:27:23+00:00,2
146,4,2010-03-30 13:55:39+00:00,2
146,1,2010-05-05 13:50:54+00:00,2
146,2,2010-05-05 13:51:55+00:00,2
146,3,2010-05-20 13:52:14+00:00,1
147,6,2010-03-29 09:50:18+00:00,1
147,0,2010-03-29 10:38:36+00:00,0
147,1,2010-03-29 12:42:27+00:00,2
147,2,2010-03-29 13:29:55+00:00,7
147,3,2010-05-14 10:00:41+00:00,1
148,0,2010-03-29 10:48:03+00:00,0
148,1,2010-03-31 08:02:09+00:00,3
148,2,2010-04-07 05:13:24+00:00,3
148,3,2010-04-29 10:50:26+00:00,1
149,0,2010-03-29 10:52:58+00:00,0
149,0,2010-03-29 10:54:54+00:00,0
149,0,2010-05-12 13:10:13+00:00,0
149,0,2010-05-12 13:10:17+00:00,0
149,1,2010-05-12 13:10:57+00:00,0
149,2,2010-05-12 13:11:56+00:00,0
149,3,2010-05-27 13:12:07+00:00,1
150,0,2010-03-29 11:15:18+00:00,0
150,1,2010-04-12 12:55:44+00:00,0
150,2,2010-04-12 12:56:47+00:00,0
150,3,2010-04-29 11:20:21+00:00,1
151,0,2010-03-30 06:06:52+00:00,2
151,1,2010-03-30 06:08:51+00:00,2
151,4,2010-03-30 10:07:34+00:00,2
151,1,2010-03-30 11:25:46+00:00,2
151,2,2010-03-30 11:25:57+00:00,2
151,3,2010-04-30 06:10:24+00:00,1
152,6,2010-03-30 12:58:20+00:00,6
152,0,2010-03-30 12:58:35+00:00,6
152,1,2010-03-30 12:59:10+00:00,6
152,2,2010-03-30 13:13:29+00:00,6
152,3,2010-05-13 13:00:27+00:00,1
153,6,2010-03-31 04:46:16+00:00,1
153,0,2010-03-31 06:18:40+00:00,0
153,1,2010-03-31 07:51:30+00:00,2
153,2,2010-03-31 08:00:57+00:00,2
153,3,2010-05-08 04:50:37+00:00,1
154,0,2010-04-01 05:57:16+00:00,0
154,4,2010-04-02 04:26:11+00:00,2
154,1,2010-04-26 10:13:55+00:00,0
154,2,2010-04-26 10:13:59+00:00,0
154,3,2010-05-10 06:36:47+00:00,4
155,0,2010-04-01 06:16:17+00:00,0
155,1,2010-04-02 07:32:20+00:00,0
155,2,2010-04-02 07:32:27+00:00,0
155,3,2010-05-30 06:21:41+00:00,1
156,0,2010-04-01 06:18:25+00:00,0
156,1,2010-04-02 05:04:00+00:00,6
156,2,2010-04-02 05:04:25+00:00,6
156,3,2010-05-30 06:21:41+00:00,1
157,0,2010-04-01 06:36:02+00:00,0
157,1,2010-04-29 05:55:35+00:00,0
157,4,2010-04-29 06:38:26+00:00,0
157,1,2010-04-29 10:39:58+00:00,0
157,2,2010-04-29 11:26:41+00:00,0
157,3,2010-05-14 11:26:52+00:00,1
158,0,2010-04-01 06:47:23+00:00,2
158,1,2010-04-01 07:01:46+00:00,2
158,2,2010-04-01 07:08:18+00:00,2
158,1,2010-04-01 09:50:59+00:00,2
158,2,2010-04-01 10:08:24+00:00,2
158,3,2010-05-15 06:50:38+00:00,1
159,0,2010-04-02 04:21:01+00:00,2
159,0,2010-04-02 04:26:37+00:00,2
159,1,2010-05-04 05:33:59+00:00,2
159,2,2010-05-04 05:57:35+00:00,2
159,2,2010-05-04 05:57:50+00:00,2
159,2,2010-05-04 05:57:54+00:00,2
159,3,2010-05-19 05:58:23+00:00,1
160,0,2010-04-02 09:37:23+00:00,0
160,1,2010-04-27 05:07:43+00:00,0
160,4,2010-04-27 05:45:55+00:00,0
160,1,2010-04-28 11:45:48+00:00,0
160,2,2010-04-28 11:53:24+00:00,0
160,3,2010-05-13 11:53:44+00:00,1
161,0,2010-04-06 12:02:19+00:00,0
161,1,2010-04-07 04:42:08+00:00,0
161,2,2010-04-07 05:54:01+00:00,0
161,3,2010-05-20 12:10:34+00:00,1
162,6,2010-04-07 05:55:57+00:00,3
162,0,2010-04-07 05:57:25+00:00,3
162,1,2010-04-07 06:15:58+00:00,0
162,2,2010-04-07 06:16:03+00:00,0
162,1,2010-04-26 10:47:40+00:00,0
162,2,2010-04-29 10:03:14+00:00,0
162,2,2010-04-29 10:03:15+00:00,0
162,3,2010-05-14 10:03:32+00:00,1
163,0,2010-04-07 11:23:36+00:00,0
163,1,2010-04-07 11:23:44+00:00,0
163,2,2010-04-12 06:02:28+00:00,0
163,3,2010-05-08 11:30:44+00:00,1
164,6,2010-04-07 12:18:14+00:00,7
164,0,2010-04-07 12:18:34+00:00,7
164,1,2010-04-07 12:39:32+00:00,7
164,2,2010-04-09 12:14:37+00:00,7
164,3,2010-05-14 12:20:47+00:00,1
165,6,2010-04-07 12:30:47+00:00,7
165,0,2010-04-07 12:31:32+00:00,7
165,1,2010-04-07 12:37:17+00:00,7
165,2,2010-04-09 12:16:50+00:00,7
165,3,2010-05-14 12:40:25+00:00,1
166,6,2010-04-07 12:58:49+00:00,7
166,0,2010-04-07 12:59:09+00:00,7
166,1,2010-04-09 12:35:32+00:00,7
166,4,2010-04-09 12:36:47+00:00,7
166,1,2010-05-13 10:13:51+00:00,7
166,2,2010-05-13 10:14:09+00:00,7
166,3,2010-05-28 10:14:17+00:00,1
167,0,2010-04-07 13:29:05+00:00,0
167,1,2010-04-08 07:16:07+00:00,0
167,2,2010-04-08 07:16:11+00:00,0
167,3,2010-05-08 13:00:43+00:00,1
168,6,2010-04-08 05:58:03+00:00,6
168,0,2010-04-08 06:01:05+00:00,6
168,1,2010-04-08 06:01:11+00:00,6
168,2,2010-04-08 06:01:19+00:00,6
168,3,2010-05-11 06:00:24+00:00,1
168,3,2010-05-11 06:00:24+00:00,1
169,0,2010-04-08 07:00:27+00:00,0
169,4,2010-04-09 12:48:44+00:00,7
169,1,2010-04-14 06:54:27+00:00,0
169,2,2010-04-21 06:43:37+00:00,7
169,3,2010-05-11 07:10:37+00:00,1
170,0,2010-04-08 07:05:38+00:00,0
170,1,2010-04-08 11:27:56+00:00,0
170,2,2010-04-08 11:28:00+00:00,0
170,3,2010-05-11 07:10:22+00:00,1
171,0,2010-04-08 10:02:28+00:00,0
171,1,2010-04-08 10:02:52+00:00,0
171,5,2010-04-09 06:34:14+00:00,0
171,2,2010-05-03 12:25:42+00:00,0
171,1,2010-05-06 04:41:12+00:00,8
171,2,2010-05-06 10:36:31+00:00,7
171,3,2010-05-21 10:36:47+00:00,1
172,0,2010-04-08 10:03:59+00:00,0
172,1,2010-04-08 10:04:15+00:00,0
172,2,2010-05-10 13:51:38+00:00,0
172,3,2010-05-25 13:51:55+00:00,1
173,0,2010-04-09 03:58:27+00:00,0
173,1,2010-04-09 04:43:14+00:00,7
173,4,2010-04-09 12:34:50+00:00,7
173,1,2010-04-12 13:01:24+00:00,7
173,2,2010-04-12 13:01:41+00:00,7
173,3,2010-05-12 13:02:05+00:00,1
174,0,2010-04-09 04:36:35+00:00,0
174,0,2010-04-13 12:40:30+00:00,0
174,1,2010-04-14 06:22:18+00:00,3
174,2,2010-04-14 06:22:26+00:00,3
174,3,2010-05-12 04:40:24+00:00,1
175,0,2010-04-09 04:37:43+00:00,0
175,0,2010-04-14 12:09:55+00:00,0
175,1,2010-04-14 12:13:59+00:00,0
175,2,2010-04-14 12:14:04+00:00,0
175,3,2010-05-10 06:36:35+00:00,4
176,0,2010-04-09 04:55:35+00:00,0
176,1,2010-04-12 12:40:09+00:00,0
176,2,2010-05-10 07:53:25+00:00,0
176,3,2010-05-25 07:53:40+00:00,1
177,6,2010-04-09 11:45:30+00:00,3
177,0,2010-04-09 12:34:11+00:00,2
177,1,2010-04-12 04:36:49+00:00,0
177,2,2010-04-12 11:47:21+00:00,0
177,3,2010-05-12 11:50:16+00:00,1
178,0,2010-04-09 12:09:04+00:00,0
178,0,2010-04-09 12:12:08+00:00,0
178,1,2010-05-12 10:24:44+00:00,0
178,4,2010-05-12 10:24:51+00:00,0
178,1,2010-05-17 12:07:43+00:00,0
178,2,2010-05-17 12:07:49+00:00,0
178,3,2010-06-01 12:08:06+00:00,1
179,0,2010-04-12 04:41:13+00:00,0
179,1,2010-04-12 04:41:21+00:00,0
179,2,2010-04-23 05:13:13+00:00,0
179,3,2010-05-28 04:51:36+00:00,1
180,0,2010-04-12 04:42:44+00:00,0
180,1,2010-04-13 06:55:27+00:00,0
180,2,2010-04-23 04:37:39+00:00,0
180,3,2010-05-26 04:50:26+00:00,1
181,0,2010-04-12 04:51:54+00:00,0
181,1,2010-05-04 06:14:26+00:00,2
181,2,2010-05-04 06:28:55+00:00,2
181,3,2010-05-19 06:29:09+00:00,1
182,0,2010-04-12 06:39:32+00:00,0
182,1,2010-04-29 11:33:17+00:00,0
182,2,2010-04-29 11:33:23+00:00,0
182,3,2010-05-14 11:33:43+00:00,1
183,6,2010-04-12 09:55:33+00:00,6
183,0,2010-04-12 09:56:48+00:00,6
183,1,2010-04-12 09:56:56+00:00,6
183,2,2010-04-12 10:00:32+00:00,6
183,3,2010-05-13 10:01:33+00:00,1
184,0,2010-04-12 11:11:10+00:00,8
184,1,2010-04-26 10:27:04+00:00,0
184,4,2010-04-26 10:28:33+00:00,0
184,1,2010-05-27 04:14:22+00:00,0
184,2,2010-05-27 04:14:34+00:00,0
184,3,2010-06-11 04:14:49+00:00,1
185,0,2010-04-13 05:01:03+00:00,0
185,1,2010-05-12 10:41:21+00:00,0
185,2,2010-05-12 10:41:25+00:00,0
185,3,2010-06-11 10:41:50+00:00,1
186,0,2010-04-13 06:52:20+00:00,0
186,1,2010-04-13 11:33:13+00:00,0
186,2,2010-04-13 11:33:17+00:00,0
186,1,2010-04-13 11:34:02+00:00,0
186,5,2010-04-13 11:34:05+00:00,0
186,2,2010-04-13 11:34:09+00:00,0
186,1,2010-04-13 11:34:31+00:00,0
186,5,2010-04-13 11:34:35+00:00,0
186,2,2010-04-13 11:34:46+00:00,0
186,3,2010-05-27 07:00:22+00:00,1
187,0,2010-04-13 07:17:23+00:00,0
187,1,2010-04-14 04:25:56+00:00,0
187,2,2010-04-14 05:31:36+00:00,0
187,3,2010-05-14 07:20:26+00:00,1
188,0,2010-04-14 06:07:44+00:00,0
188,0,2010-05-04 13:10:29+00:00,2
188,1,2010-05-04 13:10:37+00:00,2
188,2,2010-05-04 13:10:42+00:00,2
188,3,2010-06-03 13:11:09+00:00,1
189,0,2010-04-14 12:27:29+00:00,0
189,1,2010-05-03 11:52:34+00:00,0
189,2,2010-05-03 11:52:38+00:00,0
189,3,2010-05-18 11:52:52+00:00,1
190,0,2010-04-15 04:13:46+00:00,0
190,1,2010-04-27 11:30:12+00:00,0
190,2,2010-04-27 11:30:18+00:00,0
190,3,2010-05-27 11:30:44+00:00,1
191,0,2010-04-15 04:49:20+00:00,0
191,1,2010-04-15 04:51:40+00:00,0
191,2,2010-04-15 04:51:55+00:00,0
191,3,2010-05-29 04:51:02+00:00,1
192,0,2010-04-15 06:52:21+00:00,0
192,1,2010-05-03 09:47:13+00:00,2
192,2,2010-05-04 08:05:25+00:00,7
192,3,2010-06-03 08:05:48+00:00,1
193,0,2010-04-15 10:49:28+00:00,0
193,1,2010-04-15 11:16:15+00:00,0
193,2,2010-04-15 11:16:26+00:00,0
193,3,2010-06-02 10:50:37+00:00,1
194,0,2010-04-16 04:38:20+00:00,0
194,1,2010-04-16 05:39:25+00:00,0
194,4,2010-04-16 06:49:36+00:00,0
194,1,2010-04-16 09:59:13+00:00,0
194,2,2010-04-16 09:59:17+00:00,0
194,3,2010-06-03 04:40:49+00:00,1
195,0,2010-04-16 04:40:38+00:00,0
195,1,2010-05-04 06:58:40+00:00,2
195,4,2010-05-04 07:26:16+00:00,7
195,1,2010-05-19 11:20:09+00:00,2
195,2,2010-05-19 11:20:19+00:00,2
195,3,2010-06-03 11:20:38+00:00,1
196,0,2010-04-19 04:44:31+00:00,8
196,1,2010-04-19 06:15:20+00:00,0
196,2,2010-04-19 06:26:05+00:00,0
196,3,2010-05-26 04:50:40+00:00,1
197,0,2010-04-19 04:56:52+00:00,8
197,1,2010-05-20 04:57:27+00:00,0
197,2,2010-05-20 04:59:08+00:00,0
197,3,2010-06-04 04:59:18+00:00,1
198,0,2010-04-19 07:48:19+00:00,0
198,1,2010-06-01 13:10:52+00:00,8
198,2,2010-06-01 13:14:57+00:00,8
199,0,2010-04-19 09:49:41+00:00,0
199,1,2010-04-21 06:03:49+00:00,0
199,2,2010-04-21 09:29:17+00:00,0
199,1,2010-04-21 11:21:45+00:00,0
199,2,2010-04-22 05:03:28+00:00,0
199,3,2010-06-04 09:51:21+00:00,1
200,0,2010-04-19 12:41:52+00:00,0
200,1,2010-04-20 04:20:23+00:00,7
200,2,2010-04-22 11:28:57+00:00,7
200,3,2010-05-20 12:50:37+00:00,1
201,0,2010-04-20 10:31:56+00:00,0
201,1,2010-04-20 11:19:41+00:00,0
201,2,2010-04-20 11:19:45+00:00,0
201,3,2010-05-21 10:40:28+00:00,1
202,0,2010-04-20 11:22:14+00:00,0
202,1,2010-04-21 10:06:28+00:00,0
202,2,2010-04-21 10:06:45+00:00,0
202,3,2010-05-21 11:30:12+00:00,1
203,0,2010-04-20 11:27:40+00:00,0
203,1,2010-04-26 06:28:33+00:00,0
203,2,2010-04-26 06:28:39+00:00,0
203,3,2010-06-18 11:31:20+00:00,1
204,0,2010-04-20 11:29:47+00:00,0
204,1,2010-06-03 05:00:57+00:00,3
204,2,2010-06-03 05:10:58+00:00,3
204,3,2010-06-18 05:11:19+00:00,1
205,0,2010-04-20 11:40:01+00:00,0
205,1,2010-04-30 12:53:17+00:00,0
205,2,2010-05-04 12:25:52+00:00,0
205,3,2010-05-21 11:50:26+00:00,1
206,0,2010-04-21 09:38:40+00:00,0
206,1,2010-04-26 06:24:02+00:00,2
206,4,2010-04-26 09:25:34+00:00,2
206,1,2010-05-18 11:01:17+00:00,2
206,2,2010-05-18 12:45:39+00:00,2
206,3,2010-06-02 12:45:58+00:00,1
207,0,2010-04-21 10:54:59+00:00,6
207,1,2010-04-21 10:58:43+00:00,6
207,2,2010-04-21 10:58:54+00:00,6
207,2,2010-04-21 11:19:23+00:00,0
207,3,2010-06-04 11:00:22+00:00,1
208,0,2010-04-21 11:28:55+00:00,0
208,1,2010-04-26 05:28:28+00:00,0
208,2,2010-04-26 05:31:36+00:00,0
208,3,2010-05-22 11:30:35+00:00,1
209,0,2010-04-21 12:25:43+00:00,0
209,0,2010-04-28 12:23:31+00:00,0
209,1,2010-04-28 12:24:30+00:00,0
209,2,2010-05-10 04:59:14+00:00,0
209,3,2010-05-25 04:59:34+00:00,1
210,0,2010-04-21 12:28:50+00:00,0
210,1,2010-05-12 10:26:15+00:00,0
210,2,2010-05-12 11:12:21+00:00,0
210,3,2010-05-27 11:12:33+00:00,1
211,0,2010-04-21 12:42:16+00:00,0
211,1,2010-04-22 06:24:30+00:00,0
211,4,2010-04-23 04:22:48+00:00,0
211,1,2010-04-28 07:17:11+00:00,0
211,4,2010-04-28 08:04:00+00:00,0
211,1,2010-05-11 07:01:21+00:00,0
211,2,2010-05-11 07:01:26+00:00,0
211,3,2010-05-26 07:01:40+00:00,1
212,0,2010-04-21 12:50:40+00:00,0
212,1,2010-05-17 12:41:42+00:00,0
212,2,2010-05-20 05:42:23+00:00,0
212,3,2010-06-04 05:42:39+00:00,1
213,0,2010-04-21 12:53:03+00:00,0
213,1,2010-05-24 06:17:47+00:00,4
213,2,2010-05-24 06:17:57+00:00,4
213,3,2010-05-24 06:18:07+00:00,4
214,0,2010-04-21 13:26:27+00:00,0
214,1,2010-05-04 10:24:10+00:00,2
214,2,2010-05-05 13:32:34+00:00,2
214,2,2010-05-05 13:32:34+00:00,2
214,3,2010-06-04 13:32:55+00:00,1
215,0,2010-04-21 13:36:39+00:00,0
215,0,2010-06-01 06:15:42+00:00,0
215,1,2010-06-01 06:16:04+00:00,0
215,2,2010-06-01 06:16:31+00:00,0
215,3,2010-06-16 06:16:45+00:00,1
216,0,2010-04-22 04:25:04+00:00,0
216,1,2010-04-22 04:38:05+00:00,6
216,2,2010-05-03 04:08:01+00:00,6
216,3,2010-06-09 04:30:50+00:00,1
217,0,2010-04-22 04:26:21+00:00,0
217,1,2010-05-17 12:39:01+00:00,0
217,2,2010-05-17 12:39:10+00:00,0
217,3,2010-06-16 12:39:30+00:00,1
218,6,2010-04-22 10:32:29+00:00,3
218,0,2010-04-22 10:33:11+00:00,3
218,1,2010-05-04 10:50:07+00:00,3
218,2,2010-05-19 11:42:03+00:00,3
218,3,2010-06-03 11:42:19+00:00,1
219,0,2010-04-22 11:44:36+00:00,0
219,1,2010-05-21 04:27:03+00:00,0
219,2,2010-05-25 13:25:45+00:00,0
219,3,2010-06-09 13:25:56+00:00,1
220,0,2010-04-23 06:22:32+00:00,0
220,1,2010-05-20 05:42:16+00:00,0
220,2,2010-05-20 05:42:43+00:00,0
220,3,2010-06-04 05:42:59+00:00,1
221,0,2010-04-23 06:31:20+00:00,0
221,1,2010-05-17 11:39:38+00:00,0
221,2,2010-05-17 11:40:59+00:00,0
221,3,2010-06-16 11:41:29+00:00,1
222,6,2010-04-23 07:20:28+00:00,3
222,0,2010-04-23 07:21:12+00:00,3
222,1,2010-04-27 07:32:20+00:00,3
222,2,2010-04-28 06:24:46+00:00,3
222,1,2010-04-29 10:07:31+00:00,3
222,4,2010-04-30 05:51:12+00:00,3
222,1,2010-05-14 12:18:25+00:00,3
222,2,2010-05-14 12:26:54+00:00,3
222,3,2010-05-29 12:27:11+00:00,1
223,0,2010-04-23 07:42:05+00:00,0
223,1,2010-04-23 11:39:40+00:00,2
223,2,2010-04-23 11:55:33+00:00,2
223,2,2010-04-29 07:40:34+00:00,0
223,3,2010-06-10 07:50:39+00:00,1
224,0,2010-04-26 06:34:35+00:00,0
224,1,2010-05-04 08:30:57+00:00,2
224,2,2010-05-04 10:12:24+00:00,2
224,3,2010-06-09 06:40:27+00:00,1
225,0,2010-04-26 07:19:07+00:00,0
225,1,2010-05-03 06:40:22+00:00,8
225,2,2010-05-03 06:43:00+00:00,8
225,3,2010-06-09 07:20:27+00:00,1
226,0,2010-04-26 07:23:11+00:00,0
226,1,2010-04-26 07:32:15+00:00,0
226,2,2010-04-26 07:32:28+00:00,0
226,3,2010-05-27 07:31:12+00:00,1
227,0,2010-04-26 07:34:05+00:00,0
227,1,2010-05-04 10:19:40+00:00,2
227,2,2010-05-04 10:20:37+00:00,2
227,3,2010-06-24 07:40:34+00:00,1
228,0,2010-04-26 07:44:47+00:00,0
228,1,2010-04-26 07:45:07+00:00,0
228,2,2010-04-26 07:45:13+00:00,0
228,3,2010-05-27 07:50:30+00:00,1
229,0,2010-04-27 05:15:20+00:00,0
229,0,2010-04-29 05:54:14+00:00,0
229,1,2010-04-29 05:54:23+00:00,0
229,2,2010-04-29 05:54:28+00:00,0
229,3,2010-06-10 05:22:09+00:00,1
230,0,2010-04-27 06:49:56+00:00,0
230,1,2010-06-08 08:06:56+00:00,0
230,2,2010-06-08 11:46:16+00:00,0
230,3,2010-06-23 11:46:28+00:00,1
231,0,2010-04-27 09:52:43+00:00,0
231,1,2010-05-04 10:24:49+00:00,2
231,2,2010-05-04 10:59:35+00:00,2
231,1,2010-05-25 12:43:54+00:00,2
231,2,2010-05-25 12:48:33+00:00,2
231,3,2010-06-09 12:48:46+00:00,1
232,0,2010-04-27 09:55:56+00:00,0
232,1,2010-05-13 09:37:21+00:00,3
232,2,2010-05-13 09:39:43+00:00,3
232,3,2010-05-28 10:00:27+00:00,1
233,6,2010-04-28 04:59:40+00:00,8
233,0,2010-04-28 05:04:25+00:00,0
233,1,2010-04-29 10:32:50+00:00,0
233,2,2010-04-29 10:39:49+00:00,0
233,3,2010-05-29 05:01:22+00:00,1
234,0,2010-04-28 05:08:10+00:00,0
234,1,2010-04-28 05:08:34+00:00,0
234,2,2010-04-28 05:51:59+00:00,0
234,3,2010-05-29 05:10:18+00:00,1
235,0,2010-04-28 10:40:05+00:00,0
235,1,2010-05-12 06:51:57+00:00,0
235,2,2010-05-12 06:52:03+00:00,0
235,3,2010-05-29 10:50:19+00:00,1
236,0,2010-04-28 10:42:14+00:00,0
236,1,2010-05-21 04:57:24+00:00,0
236,2,2010-05-21 05:04:28+00:00,0
236,3,2010-06-05 05:04:47+00:00,1
237,0,2010-04-28 12:21:11+00:00,0
237,1,2010-04-29 07:15:16+00:00,0
237,2,2010-05-03 09:56:35+00:00,0
237,3,2010-05-29 12:30:18+00:00,1
238,0,2010-04-28 12:34:06+00:00,0
238,1,2010-05-04 12:25:21+00:00,2
238,2,2010-05-04 13:36:10+00:00,6
238,3,2010-06-11 12:40:31+00:00,1
239,0,2010-04-28 12:50:51+00:00,0
239,1,2010-05-06 04:29:22+00:00,5
239,2,2010-05-20 04:50:14+00:00,5
239,3,2010-06-04 04:50:32+00:00,1
240,6,2010-04-29 12:19:12+00:00,6
240,0,2010-04-29 12:19:26+00:00,6
240,1,2010-04-30 12:02:27+00:00,6
240,2,2010-05-04 04:20:04+00:00,6
240,3,2010-06-03 12:20:49+00:00,1
241,6,2010-04-29 12:26:12+00:00,3
241,0,2010-04-30 06:41:37+00:00,3
241,1,2010-04-30 07:29:06+00:00,2
241,2,2010-04-30 08:26:43+00:00,2
241,1,2010-04-30 10:08:45+00:00,2
241,4,2010-04-30 13:42:57+00:00,2
241,1,2010-05-03 08:13:11+00:00,2
241,2,2010-05-03 08:13:22+00:00,2
241,3,2010-06-01 12:30:26+00:00,1
242,6,2010-04-30 03:53:24+00:00,3
242,0,2010-04-30 03:53:59+00:00,3
242,0,2010-05-17 09:32:02+00:00,0
242,0,2010-06-09 12:52:55+00:00,0
242,1,2010-06-09 12:53:04+00:00,0
242,2,2010-06-09 12:53:17+00:00,0
242,3,2010-06-24 12:53:37+00:00,1
243,0,2010-05-03 08:18:49+00:00,2
243,1,2010-05-03 08:20:03+00:00,2
243,4,2010-05-03 08:29:31+00:00,2
243,1,2010-05-03 09:15:04+00:00,2
243,2,2010-05-03 09:15:12+00:00,2
243,3,2010-06-16 08:00:37+00:00,1
244,0,2010-05-03 09:36:18+00:00,8
244,1,2010-05-04 10:23:15+00:00,0
244,2,2010-05-04 10:23:24+00:00,0
244,3,2010-06-05 09:40:17+00:00,1
245,0,2010-05-04 04:07:55+00:00,0
245,4,2010-05-07 11:58:36+00:00,7
245,1,2010-05-19 13:51:06+00:00,0
245,2,2010-05-28 05:17:28+00:00,0
245,3,2010-06-27 05:17:48+00:00,1
246,0,2010-05-04 04:09:38+00:00,0
246,1,2010-05-21 05:04:17+00:00,0
246,2,2010-05-21 05:20:04+00:00,0
246,3,2010-06-05 05:20:16+00:00,1
247,0,2010-05-04 04:34:47+00:00,0
247,1,2010-05-17 11:25:22+00:00,0
247,2,2010-05-21 05:14:42+00:00,0
247,3,2010-06-05 05:14:56+00:00,1
248,0,2010-05-04 04:40:02+00:00,0
248,1,2010-05-05 07:12:41+00:00,2
248,2,2010-05-05 07:19:58+00:00,2
248,3,2010-06-04 04:51:58+00:00,1
249,0,2010-05-04 04:47:33+00:00,0
249,1,2010-05-21 04:02:59+00:00,0
249,4,2010-05-21 04:18:03+00:00,0
249,1,2010-05-21 11:04:34+00:00,0
249,2,2010-05-21 11:46:05+00:00,0
249,3,2010-06-20 11:46:31+00:00,1
250,0,2010-05-04 07:04:02+00:00,0
250,1,2010-05-04 12:21:06+00:00,2
250,2,2010-05-04 12:31:33+00:00,8
250,3,2010-06-04 07:12:19+00:00,1
251,0,2010-05-04 07:50:27+00:00,0
251,1,2010-05-05 07:35:13+00:00,2
251,4,2010-05-05 07:35:24+00:00,2
